TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,213,4475,3675,3532,15395,14595,3640,0,4.491085529327393,275240
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,213,4475,3675,3532,15395,14595,3640,1,4.463358163833618,275812
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,213,4475,3675,3532,15395,14595,3640,2,4.511800527572632,275736
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,504,8099,4949,3522,15905,12755,2602,0,3.961740732192993,284376
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,504,8099,4949,3522,15905,12755,2602,1,4.075128078460693,284152
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,504,8099,4949,3522,15905,12755,2602,2,3.9245452880859375,286372
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,55,346,49,340,1144,847,266,0,0.14015746116638184,254028
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,55,346,49,340,1144,847,266,1,0.13913297653198242,253000
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_50.qasm,sycamore.txt,50,55,346,49,340,1144,847,266,2,0.14084243774414062,252736
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,333,10760,9480,11675,53813,52533,14351,0,31.630989156000005,321488
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,333,10760,9480,11675,53813,52533,14351,1,31.594497305999997,323244
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,333,10760,9480,11675,53813,52533,14351,2,31.54961016,321752
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,333,10760,9480,11675,53813,52533,14351,3,31.627951642,321768
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,333,10760,9480,11675,53813,52533,14351,4,31.864701055,321748
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,804,20159,12719,8604,48113,40673,9318,0,25.582469725000003,338484
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,804,20159,12719,8604,48113,40673,9318,1,25.669858276000003,338700
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,804,20159,12719,8604,48113,40673,9318,2,25.697191094,338596
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,804,20159,12719,8604,48113,40673,9318,3,25.398588147999998,338572
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,804,20159,12719,8604,48113,40673,9318,4,25.592187341,338720
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,85,556,79,458,2311,1834,585,0,0.4956082189999993,254076
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,85,556,79,458,2311,1834,585,1,0.4990315929999998,254012
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,85,556,79,458,2311,1834,585,2,0.501885605,254024
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,85,556,79,458,2311,1834,585,3,0.5040635840000007,253708
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_80.qasm,aspen.txt,80,85,556,79,458,2311,1834,585,4,0.4940145400000002,253740
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,493,23340,21420,29145,154986,153066,43882,0,140.342289559,447976
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,493,23340,21420,29145,154986,153066,43882,1,141.81516479700002,447968
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,493,23340,21420,29145,154986,153066,43882,2,141.37124714499998,448436
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,493,23340,21420,29145,154986,153066,43882,3,141.440965907,447992
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,493,23340,21420,29145,154986,153066,43882,4,141.1951307,448292
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,1204,44639,28679,16949,115124,99164,23495,0,106.03360156500001,457480
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,1204,44639,28679,16949,115124,99164,23495,1,106.08947884,457488
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,1204,44639,28679,16949,115124,99164,23495,2,105.462328931,457196
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,1204,44639,28679,16949,115124,99164,23495,3,104.874668122,457296
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,1204,44639,28679,16949,115124,99164,23495,4,104.602707485,457468
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,125,836,119,612,5456,4739,1540,0,1.9609716020000008,257792
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,125,836,119,612,5456,4739,1540,1,1.9861191000000016,257784
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,125,836,119,612,5456,4739,1540,2,1.9943143540000001,257772
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,125,836,119,612,5456,4739,1540,3,1.9540051980000008,257792
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_120.qasm,eagle.txt,120,125,836,119,612,5456,4739,1540,4,1.9708404860000002,257856
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,1304,52259,33669,13745,123995,105405,23912,0,130.44800972938538,471308
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,1304,52259,33669,13745,123995,105405,23912,1,129.64279747009277,471488
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,1304,52259,33669,13745,123995,105405,23912,2,135.93392133712769,471216
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,1304,52259,33669,13745,123995,105405,23912,3,137.69837093353271,471228
TKET,MQTBench,qnn_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,1304,52259,33669,13745,123995,105405,23912,4,135.89596009254456,471224
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,533,27235,25155,21239,170941,168861,47902,0,254.70948815345764,466948
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,533,27235,25155,21239,170941,168861,47902,1,255.63903164863586,466748
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,533,27235,25155,21239,170941,168861,47902,2,255.99396324157715,466824
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,533,27235,25155,21239,170941,168861,47902,3,257.6515429019928,467020
TKET,MQTBench,twolocalrandom_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,533,27235,25155,21239,170941,168861,47902,4,256.88642501831055,466956
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,135,906,129,702,5844,5067,1646,0,2.6410090923309326,255248
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,135,906,129,702,5844,5067,1646,1,2.5758895874023438,255604
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,135,906,129,702,5844,5067,1646,2,2.581909656524658,255516
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,135,906,129,702,5844,5067,1646,3,2.597285509109497,255364
TKET,MQTBench,dj_nativegates_ibm_qiskit_opt1_130.qasm,osprey.txt,130,135,906,129,702,5844,5067,1646,4,2.5917627811431885,255256
TKET,QASMBench,adder_n52_transpiled.qasm,sycamore.txt,52,150,493,170,280,835,512,114,0,0.18786025047302246,253392
TKET,QASMBench,adder_n52_transpiled.qasm,sycamore.txt,52,150,493,170,280,835,512,114,1,0.18846440315246582,253376
TKET,QASMBench,adder_n52_transpiled.qasm,sycamore.txt,52,150,493,170,280,835,512,114,2,0.18941736221313477,253396
TKET,QASMBench,adder_n64_transpiled.qasm,aspen.txt,64,461,1156,455,778,1681,980,175,0,0.42390971500000063,253300
TKET,QASMBench,adder_n64_transpiled.qasm,aspen.txt,64,461,1156,455,778,1681,980,175,1,0.4285538770000006,253236
TKET,QASMBench,adder_n64_transpiled.qasm,aspen.txt,64,461,1156,455,778,1681,980,175,2,0.4434765119999984,253284
TKET,QASMBench,adder_n64_transpiled.qasm,aspen.txt,64,461,1156,455,778,1681,980,175,3,0.42612527800000066,253272
TKET,QASMBench,adder_n64_transpiled.qasm,aspen.txt,64,461,1156,455,778,1681,980,175,4,0.4268977799999991,253408
TKET,QASMBench,adder_n118_transpiled.qasm,eagle.txt,118,803,2146,845,1612,4018,2717,624,0,3.755188842999999,258768
TKET,QASMBench,adder_n118_transpiled.qasm,eagle.txt,118,803,2146,845,1612,4018,2717,624,1,3.7192149170000004,258840
TKET,QASMBench,adder_n118_transpiled.qasm,eagle.txt,118,803,2146,845,1612,4018,2717,624,2,3.718048265,258712
TKET,QASMBench,adder_n118_transpiled.qasm,eagle.txt,118,803,2146,845,1612,4018,2717,624,3,3.6765322119999997,258976
TKET,QASMBench,adder_n118_transpiled.qasm,eagle.txt,118,803,2146,845,1612,4018,2717,624,4,3.69823276,258992
TKET,QASMBench,adder_n433_transpiled.qasm,osprey.txt,433,2798,7921,3120,7726,20014,15213,4031,0,164.78477975299998,285312
TKET,QASMBench,adder_n433_transpiled.qasm,osprey.txt,433,2798,7921,3120,7726,20014,15213,4031,1,161.297996291,284768
TKET,QASMBench,adder_n433_transpiled.qasm,osprey.txt,433,2798,7921,3120,7726,20014,15213,4031,2,159.51836103099998,285844
TKET,QASMBench,adder_n433_transpiled.qasm,osprey.txt,433,2798,7921,3120,7726,20014,15213,4031,3,163.578689602,286316
TKET,QASMBench,adder_n433_transpiled.qasm,osprey.txt,433,2798,7921,3120,7726,20014,15213,4031,4,163.816852591,286104
TKET,QASMBench,multiplier_n45_transpiled.qasm,sycamore.txt,45,2440,5571,2286,5058,9270,5985,1233,0,3.141221284866333,275020
TKET,QASMBench,multiplier_n45_transpiled.qasm,sycamore.txt,45,2440,5571,2286,5058,9270,5985,1233,1,3.13547682762146,275024
TKET,QASMBench,multiplier_n45_transpiled.qasm,sycamore.txt,45,2440,5571,2286,5058,9270,5985,1233,2,3.1506505012512207,274920
TKET,QASMBench,multiplier_n75_transpiled.qasm,aspen.txt,75,6928,15767,6510,15686,29816,20559,4683,0,26.593251357999996,308812
TKET,QASMBench,multiplier_n75_transpiled.qasm,aspen.txt,75,6928,15767,6510,15686,29816,20559,4683,1,26.756723172999997,307432
TKET,QASMBench,multiplier_n75_transpiled.qasm,aspen.txt,75,6928,15767,6510,15686,29816,20559,4683,2,26.408460829,307768
TKET,QASMBench,multiplier_n75_transpiled.qasm,aspen.txt,75,6928,15767,6510,15686,29816,20559,4683,3,27.383270520000004,307444
TKET,QASMBench,multiplier_n75_transpiled.qasm,aspen.txt,75,6928,15767,6510,15686,29816,20559,4683,4,26.838836007999998,307756
TKET,VeriQBench,gf2^32mult_1117_5213.qasm,eagle.txt,96,1069,13720,6237,9525,31258,23775,5846,0,19.86359421,303072
TKET,VeriQBench,gf2^32mult_1117_5213.qasm,eagle.txt,96,1069,13720,6237,9525,31258,23775,5846,1,19.744012495,303076
TKET,VeriQBench,gf2^32mult_1117_5213.qasm,eagle.txt,96,1069,13720,6237,9525,31258,23775,5846,2,20.146837541000004,303320
TKET,VeriQBench,gf2^32mult_1117_5213.qasm,eagle.txt,96,1069,13720,6237,9525,31258,23775,5846,3,19.869953969,303444
TKET,VeriQBench,gf2^32mult_1117_5213.qasm,eagle.txt,96,1069,13720,6237,9525,31258,23775,5846,4,20.010036664,303180
TKET,VeriQBench,gf2^32mult_1117_5213.qasm,eagle.txt,96,1069,13720,6237,9525,31258,23775,5846,5,20.807255121000004,303076
TKET,VeriQBench,gf2^64mult_4285_20669.qasm,osprey.txt,192,2157,54072,24765,23745,119199,89892,21709,0,256.33022328100003,472692
TKET,VeriQBench,gf2^64mult_4285_20669.qasm,osprey.txt,192,2157,54072,24765,23745,119199,89892,21709,1,257.443217355,472748
TKET,VeriQBench,gf2^64mult_4285_20669.qasm,osprey.txt,192,2157,54072,24765,23745,119199,89892,21709,2,252.71938735299997,472744
TKET,VeriQBench,gf2^64mult_4285_20669.qasm,osprey.txt,192,2157,54072,24765,23745,119199,89892,21709,3,256.50978555899997,473016
TKET,VeriQBench,gf2^64mult_4285_20669.qasm,osprey.txt,192,2157,54072,24765,23745,119199,89892,21709,4,254.818617767,472748
TKET,QASMBench,square_root_n60_transpiled.qasm,aspen.txt,60,649237,1269525,415123,1519130,2511408,1657006,413961,0,1795.916995496,5175464
TKET,QASMBench,square_root_n60_transpiled.qasm,aspen.txt,60,649237,1269525,415123,1519130,2511408,1657006,413961,1,1818.939066664,5175336
TKET,QASMBench,bwt_n57_transpiled.qasm,aspen.txt,57,1645201,2958916,1209200,3260204,5622775,3873059,887953,0,2436.3612539600003,11561452
TKET,QASMBench,bwt_n57_transpiled.qasm,aspen.txt,57,1645201,2958916,1209200,3260204,5622775,3873059,887953,1,2447.499983354,11560516
TKET,QASMBench,knn_n41_transpiled.qasm,sycamore.txt,41,173,566,160,362,731,325,55,0,0.07778763771057129,253428
TKET,QASMBench,knn_n41_transpiled.qasm,sycamore.txt,41,173,566,160,362,731,325,55,1,0.07725358009338379,253436
TKET,QASMBench,knn_n41_transpiled.qasm,sycamore.txt,41,173,566,160,362,731,325,55,2,0.08275890350341797,253420
TKET,QASMBench,knn_n67_transpiled.qasm,aspen.txt,67,277,930,264,659,1350,684,140,0,0.3370170593261719,249868
TKET,QASMBench,knn_n67_transpiled.qasm,aspen.txt,67,277,930,264,659,1350,684,140,1,0.33029651641845703,249856
TKET,QASMBench,knn_n67_transpiled.qasm,aspen.txt,67,277,930,264,659,1350,684,140,2,0.33013057708740234,249864
TKET,QASMBench,knn_n67_transpiled.qasm,aspen.txt,67,277,930,264,659,1350,684,140,3,0.33252668380737305,250120
TKET,QASMBench,knn_n67_transpiled.qasm,aspen.txt,67,277,930,264,659,1350,684,140,4,0.3309364318847656,249988
TKET,QASMBench,knn_129_transpiled.qasm,osprey.txt,129,525,1798,512,1597,2896,1610,366,0,1.9251670837402344,255460
TKET,QASMBench,knn_129_transpiled.qasm,osprey.txt,129,525,1798,512,1597,2896,1610,366,1,1.940483570098877,255704
TKET,QASMBench,knn_129_transpiled.qasm,osprey.txt,129,525,1798,512,1597,2896,1610,366,2,2.033121109008789,255200
TKET,QASMBench,knn_129_transpiled.qasm,osprey.txt,129,525,1798,512,1597,2896,1610,366,3,1.984663963317871,255564
TKET,QASMBench,knn_129_transpiled.qasm,osprey.txt,129,525,1798,512,1597,2896,1610,366,4,1.9403157234191895,255196
TKET,QASMBench,knn_341_transpiled.qasm,osprey.txt,341,1373,4766,1360,4176,7697,4291,977,0,33.74965977668762,266928
TKET,QASMBench,knn_341_transpiled.qasm,osprey.txt,341,1373,4766,1360,4176,7697,4291,977,1,33.5938446521759,266884
TKET,QASMBench,knn_341_transpiled.qasm,osprey.txt,341,1373,4766,1360,4176,7697,4291,977,2,34.41670107841492,266576
TKET,QASMBench,knn_341_transpiled.qasm,osprey.txt,341,1373,4766,1360,4176,7697,4291,977,3,33.7338228225708,267212
TKET,QASMBench,knn_341_transpiled.qasm,osprey.txt,341,1373,4766,1360,4176,7697,4291,977,4,34.629948139190674,266924
TKET,Qiskit,qiskit_lib_10.qasm,condor.txt,10,461,1144,580,1212,2551,1987,469,0,1.7074856758117676,264972
TKET,Qiskit,qiskit_lib_20.qasm,condor.txt,20,991,3964,2190,3894,11374,9600,2470,0,3.056161642074585,273796
TKET,Qiskit,qiskit_lib_30.qasm,condor.txt,30,1521,8384,4800,8671,28988,25404,6868,0,7.335260629653931,294132
TKET,Qiskit,qiskit_lib_40.qasm,condor.txt,40,2051,14404,8410,11894,51148,45154,12248,0,17.216246128082275,328172
TKET,Qiskit,qiskit_lib_50.qasm,condor.txt,50,2581,21574,12840,17667,81232,72498,19886,0,33.69727802276611,371208
TKET,Qiskit,qiskit_lib_60.qasm,condor.txt,60,3111,29344,17870,24964,121732,110258,30796,0,63.45404052734375,426008
TKET,Qiskit,qiskit_lib_70.qasm,condor.txt,70,3641,37714,23500,35346,159229,145015,40505,0,103.92720246315002,479160
TKET,Qiskit,qiskit_lib_80.qasm,condor.txt,80,4171,46684,29730,53085,223291,206337,58869,0,179.4736225605011,560188
TKET,Qiskit,qiskit_lib_110.qasm,condor.txt,110,5761,77194,52020,70458,369433,344259,97413,0,437.97780537605286,763532
TKET,Qiskit,qiskit_lib_120.qasm,condor.txt,120,6291,88564,60650,90331,470776,442862,127404,0,612.6896679401398,883384
TKET,Qiskit,qiskit_lib_130.qasm,condor.txt,130,6821,100534,69880,102082,552352,521698,150606,0,710.5605828762054,977064
TKET,Qiskit,qiskit_lib_140.qasm,condor.txt,140,7351,113104,79710,121248,632638,599244,173178,0,1153.0405201911926,1087964
TKET,Qiskit,qiskit_lib_150.qasm,condor.txt,150,7881,126274,90140,118127,674359,638225,182695,0,1441.5198411941528,1155192
TKET,Qiskit,qiskit_lib_160.qasm,condor.txt,160,8411,140044,101170,137107,750439,711565,203465,5,1638.7102885246277,1244708
TKET,Qiskit,qiskit_lib_170.qasm,condor.txt,170,8941,154414,112800,154661,874609,832995,240065,5,2051.005447626114,1406344
TKET,Qiskit,qiskit_lib_190.qasm,condor.txt,190,10001,184954,137860,200626,1092181,1045087,302409,5,3146.7676355838776,1676644
TKET,Qiskit,qiskit_lib_210.qasm,condor.txt,210,11061,217894,165320,221125,1335946,1283372,372684,5,5278.356154918671,1949696
TKET,Qiskit,qiskit_lib_220.qasm,condor.txt,220,11591,235264,179950,233123,1383514,1328200,382750,5,5755.989717721939,2059544
TKET,Qiskit,qiskit_lib_230.qasm,condor.txt,230,12121,253234,195180,256298,1514140,1456086,420302,0,6047.674402475357,2224436
TKET,Qiskit,qiskit_lib_250.qasm,condor.txt,250,13181,290974,227440,284154,1767262,1703728,492096,0,10077.708502531052,2544912
